"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_919"	0.57699425209919	1	0	232.338115843383	0	0	0	44.1464946404861	104.515389516131	0	0
"sample_609"	0.577131417814149	1	0	0	0	112.809442502954	0	93.1506982187152	154.039859278331	0	0
"sample_312"	0.57720733179949	1	0	239.086695813261	0	162.704859647957	0	413.090442658101	325.118001880681	0	0
"sample_403"	0.579956580045381	1	348.315029528763	95.1126013962373	0	0	0	0	326.572369074999	0	0
"sample_900"	0.586672271421616	1	124.156423712102	0	57.4607173985427	0	71.9454806303182	43.2001722569489	0	172.237206002088	0
"sample_927"	0.590789946738677	1	72.274201508282	0	11.9195682940738	0	0	0	735.417304777492	207.388925420152	0
"sample_107"	0.597262985751985	1	0	0	0	61.1755437711407	0	142.701659794258	55.5978290306099	26.5249674039915	0
"sample_938"	0.598501972877038	1	0	112.028797788914	0	224.247934164671	0	1264.40272156211	230.320546484308	0	0
"sample_390"	0.599616183110138	1	201.11782442671	107.824789524306	0	182.582955236139	18.4946139238275	846.115557760689	58.8642591283285	0	0
"sample_606"	0.59996652826249	1	186.302089740926	0	65.579833530736	0	32.5948077568132	134.711123909399	279.812145062125	0	0
"sample_655"	0.602296561463944	1	0	0	48.2264759270682	0	0	2159.70273280782	402.070791265109	0	0
"sample_249"	0.60246365385894	1	0	33.2829275873011	62.6504681513456	0	0	689.762320850395	67.3042834109582	0	0
"sample_241"	0.605931743204559	1	116.732049531898	0	22.7920257377803	696.598717564979	0	0	562.877207165343	0	0
"sample_465"	0.60873290325352	1	0	0	0	0	0	265.217650493892	303.782349506108	0	0
"sample_956"	0.608838015735905	1	417.724083055802	0	0	258.506745926161	0	0	93.7691710180373	0	0
"sample_508"	0.612072544837711	1	256.216813672603	165.945864551048	0	0	0	1065.41027760278	433.427044173572	0	0
"sample_510"	0.617115849367412	1	0	92.9982368613274	0	0	7.31882841008	98.9851822017666	69.877822933053	128.819929593773	0
"sample_890"	0.619927786006565	1	0	40.3726138998962	0	0	0	111.127799890714	92.3012742735571	21.198311935833	0
"sample_989"	0.621365900803324	1	63.871049853086	146.5900319524	0	67.1469448990377	0	167.312856898185	192.079116397292	0	0
"sample_659"	0.621707311963626	1	39.800690563597	0	0	272.369600465923	0	78.5045838110676	26.3251251594127	0	0
"sample_999"	0.623738208464233	1	0	0	84.1287344280784	0	0	52.5594275230368	250.887879053386	65.423958995499	0
"sample_782"	0.624038403910363	1	142.728236716511	0	0	194.217496522605	8.00232063770661	1612.48352844444	51.5684176787375	0	0
"sample_915"	0.626885802775014	1	0	0	0	0	899.252924598687	464.747075401313	0	0	0
"sample_821"	0.627251215887965	1	0	52.0011869955865	0	0	1.80458168155438	109.56025516201	92.9882172599645	4.64575890088443	0
"sample_230"	0.631687279262946	1	0	0	0	79.8636931677746	0	55.5903461967786	218.134683472368	13.4112771630788	0
"sample_201"	0.637591683729107	1	0	38.9621438165862	0	68.5815065337884	12.2928950962946	0	332.530110908432	14.6333436448991	0
"sample_65"	0.639051475325234	1	125.946832186561	0	81.2815261278908	72.2603245622036	0	983.923529075517	85.5877880478279	0	0
"sample_925"	0.643664664047702	1	118.160098590007	44.0382053486113	0	31.0257192966567	42.7594520494684	220.016524715257	0	0	0
"sample_236"	0.648496597662726	1	56.249408254012	0	0	32.905298362522	4.98186865798154	206.851687360995	0	361.01173736449	0
"sample_340"	0.657465739766921	1	150.15316835997	50.1278803763881	0	0	0	0	244.204254090436	10.5146971732057	0
"sample_500"	0.660620077727484	1	62.1786746113078	0	0	0	0	59.6104845956841	86.2108407930081	0	0
"sample_83"	0.664342956819215	1	0	0	292.416151058366	0	0	1970.79445537802	578.789393563616	0	0
"sample_977"	0.665543819192585	1	0	0	0	90.5194305573199	36.0746516982419	505.598741562527	91.4688550368175	16.3383211450937	0
"sample_923"	0.671803185002997	1	0	0	34.4876479570287	31.2590630217019	0	394.32676355939	50.9265254618795	0	0
"sample_902"	0.678490138733285	1	0	0	67.2861406577067	68.4740853972022	0	157.985117610748	361.254656334344	0	0
"sample_797"	0.68058323012176	1	124.879523144337	0	0	146.561013721177	0	274.101640532234	306.457822602252	0	0
